text,url,bounds/width,bounds/height,bounds/left,bounds/right,bounds/top,bounds/bottom,bounds/fontSize,bounds/density,bounds/densityOnScreen,bounds/areaDensity,bounds/text_count,meta/moreBigText,meta/isDownTitle,meta/tagName,meta/hasCluster,computed/transform_origin,computed/perspective_origin,computed/line_height,computed/position
"El sistema de TransPod sería más barato que la versión de Musk, dijo Gendron, quien antes trabajó para Airbus y Bombardier. Los costes serían limitados por el uso de tecnología existente para el fuselaje de los aviones y las cabinas presurizadas y podría llegar a 20 millones de euros (25 millones de dólares) por kilómetro, lo que sería un tercio más barato que el tren de alta velocidad que conecta a París y Fráncfort, afirmó.",http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,665,140,285,950,2827.71875,2967.71875,17,272.54357449773056,12051.978393737892,1938.3114327498874,429,false,true,P,true,332.5,332.5,28.9,
"El riel de prueba en Limoges será diseñado para permitir cabinas que circulen a una velocidad de hasta 600 kilómetros por hora, que supera al tren más rápido de la francesa TGV, pero por debajo del objetivo final de más de 1.000 kilómetros por hora. Los aviones se desplazan a una velocidad de crucero de cerca de 850 kilómetros por hora. TransPod está buscando emplazamientos, entre ellos cerca de Orleans en Francia y Calgary, Alberta, a fin de desarrollar un modelo en tamaño real para 2021.",http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,665,168,285,950,2987.71875,3155.71875,17,304.7769676337108,15519.381845775946,1917.7187206279236,494,false,true,P,true,332.5,332.5,28.9,
"11/05El Gobierno, forzado a tomar medidas impopulares para subir las pensionesSilvia Zancajo",http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,296,59,1020,1316,834,893,15,117.52871989433051,1046.9300215391668,2060.6207517640123,92,false,true,LI,true,148,148,17,
Dominic Thiem da una exhibición y apea a Rafa Nadal del Masters de Madrid y del …,http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,66,1022,1314,1987,2053,20,119.70380110923796,1084.05,2055.9027933193374,81,false,true,H2,false,146,146,22,
"11/05Ecodiario.es - TenisDominic Thiem dio la sorpresa del Masters de Madrid al derrotar en un gran partido a Rafa Nadal (5-7, 3-6) en los cuartos de final del …",http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,243.484375,1022,1314,2061,2304.484375,14,374.3834932258633,5638.283428990157,1965.5222442273357,161,false,true,DIV,false,146,146,0,
"Dominic Thiem dio la sorpresa del Masters de Madrid al derrotar en un gran partido a Rafa Nadal (5-7, 3-6) en los cuartos de final del …",http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,45,1022,1314,2252.484375,2297.484375,12,81.3142054010245,957.7338487283406,2073.0103863371637,136,false,true,P,false,146,146,15,
Dani Alves se pierde el último Mundial de su carrera: estará de baja entre 4 y …,http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,66,1022,1314,2317.484375,2383.484375,20,120.44915939930839,1077.3375515593987,2055.9027933193374,80,false,true,H2,false,146,146,22,
11/05Ecodiario.es - FútbolDani Alves no jugará el Mundial de Rusia. El lateral derecho sufre una desinserción del ligamento cruzado anterior de la rodilla derecha y …,http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,243.484375,1022,1314,2391.484375,2634.96875,14,368.70177650778953,5725.1650247503785,1965.5222442273357,166,false,true,DIV,false,146,146,0,
Dani Alves no jugará el Mundial de Rusia. El lateral derecho sufre una desinserción del ligamento cruzado anterior de la rodilla derecha y …,http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,45,1022,1314,2582.96875,2627.96875,12,80.14362108115655,971.716104374112,2073.0103863371637,140,false,true,P,false,146,146,15,
Lidl vende marihuana en sus supermercados suizos,http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,44,1022,1314,2647.96875,2691.96875,20,103.66291525902598,556.3347193911234,2073.916063215746,48,false,true,H2,false,146,146,22,
"11/05Ecodiario.es - GlobalLa cadena de supermercados se ha lanzado de lleno a la venta de ""tabaco de liar"" a base de marihuana y es totalmente legal, la legislación …",http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,246.46875,1022,1314,2699.96875,2946.4375,14,373.2211140865425,5795.338067145005,1964.3702784652178,166,false,true,DIV,false,146,146,0,
"La cadena de supermercados se ha lanzado de lleno a la venta de ""tabaco de liar"" a base de marihuana y es totalmente legal, la legislación …",http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,45,1022,1314,2894.4375,2939.4375,12,80.14362108115655,971.716104374112,2073.0103863371637,140,false,true,P,false,146,146,15,
El vestuario del Real Madrid asume el fichaje de Neymar este verano,http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,66,1022,1314,2959.4375,3025.4375,20,131.61686821984483,985.9257413720366,2055.9027933193374,67,false,true,H2,false,146,146,22,
"11/05Ecodiario.es - FútbolEl Real Madrid tiene los cinco sentidos puestos en la final de Champions de Kiev. Sin embargo, según han desvelado en El Larguero de la …",http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,243.484375,1022,1314,3033.4375,3276.921875,14,372.07929262456946,5673.195734328227,1965.5222442273357,163,false,true,DIV,false,146,146,0,
"El Real Madrid tiene los cinco sentidos puestos en la final de Champions de Kiev. Sin embargo, según han desvelado en El Larguero de la …",http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,45,1022,1314,3224.921875,3269.921875,12,81.01851640211638,961.2484801678493,2073.0103863371637,137,false,true,P,false,146,146,15,
Grillos y gusanos en el menú de un colegio de Asturias,http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,44,1022,1314,3289.921875,3333.921875,20,97.73433378296492,590.0820790364676,2073.916063215746,54,false,true,H2,false,146,146,22,
"11/05Ecodiario.es - SociedadUn colegio asturiano ha elaborado un menú basado en insectos. La iniciativa forma parte de la Semana de la Ciencia del centro, donde …",http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,243.484375,1022,1314,3341.921875,3585.40625,14,373.22513313012564,5655.766520386516,1965.5222442273357,162,false,true,DIV,false,146,146,0,
"Un colegio asturiano ha elaborado un menú basado en insectos. La iniciativa forma parte de la Semana de la Ciencia del centro, donde …",http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,45,1022,1314,3533.40625,3578.40625,12,81.91458966508958,950.6656056416473,2073.0103863371637,134,false,true,P,false,146,146,15,
El desaire de Neymar que acelera su marcha del PSG y le acerca al Real Madrid,http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,66,1022,1314,3598.40625,3664.40625,20,122.7721466783081,1056.9444604613811,2055.9027933193374,77,false,true,H2,false,146,146,22,
"11/05Ecodiario.es - FútbolNeymar está cada vez más lejos de París, y así lo demuestra el último gesto del delantero brasileño con el París Saint-Germain. Una …",http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,243.484375,1022,1314,3672.40625,3915.890625,14,376.73067302782766,5603.153595242147,1965.5222442273357,159,false,true,DIV,false,146,146,0,
"Neymar está cada vez más lejos de París, y así lo demuestra el último gesto del delantero brasileño con el París Saint-Germain. Una …",http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,45,1022,1314,3863.890625,3908.890625,12,82.22530024268686,947.1117030873392,2073.0103863371637,133,false,true,P,false,146,146,15,
"Junot Díaz, presidente del Pulitzer, renuncia tras un escándalo de abuso …",http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,66,1022,1314,3928.890625,3994.890625,20,125.23577763562615,1036.1500784152845,2055.9027933193374,74,false,true,H2,false,146,146,22,
"11/05Ecodiario.es - CulturaTras un emotivo artículo en la revista New Yorker donde confesó que fue violado a los ocho años, el presidente del prestigioso Premio …",http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,243.484375,1022,1314,4002.890625,4246.375,14,373.22513313012564,5655.766520386516,1965.5222442273357,162,false,true,DIV,false,146,146,0,
"Tras un emotivo artículo en la revista New Yorker donde confesó que fue violado a los ocho años, el presidente del prestigioso Premio …",http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,45,1022,1314,4194.375,4239.375,12,81.61494961096282,954.2062719218524,2073.0103863371637,135,false,true,P,false,146,146,15,
La USC abre un expediente al profesor que denigró a la víctima de 'La Manada' y …,http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,66,1022,1314,4259.375,4325.375,20,119.70380110923796,1084.05,2055.9027933193374,81,false,true,H2,false,146,146,22,
11/05Ecodiario.es - SociedadLa USC ha abierto en la mañana de este viernes un expediente informativo al profesor de la Facultad de Ciencias Económicas Luciano Méndez …,http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,243.484375,1022,1314,4333.375,4576.859375,14,367.5962459003084,5742.3836051003245,1965.5222442273357,167,false,true,DIV,false,146,146,0,
La USC ha abierto en la mañana de este viernes un expediente informativo al profesor de la Facultad de Ciencias Económicas Luciano Méndez …,http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,45,1022,1314,4524.859375,4569.859375,12,80.43009387039157,968.2394703145499,2073.0103863371637,139,false,true,P,false,146,146,15,
Muere una joven de 20 años en Salamanca que fue atendida en la calle por una …,http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,66,1022,1314,4589.859375,4655.859375,20,121.98360545581525,1063.785596349189,2055.9027933193374,78,false,true,H2,false,146,146,22,
"11/05Ecodiario.es - SociedadUna joven de 20 años ha fallecido esta madrugada, sobre las 03:00 horas, después de que perdiera la consciencia en la calle Varillas de …",http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,243.484375,1022,1314,4663.859375,4907.34375,14,369.8175225702536,5707.8945026822275,1965.5222442273357,165,false,true,DIV,false,146,146,0,
"Una joven de 20 años ha fallecido esta madrugada, sobre las 03:00 horas, después de que perdiera la consciencia en la calle Varillas de …",http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,45,1022,1314,4855.34375,4900.34375,12,81.01851640211638,961.2484801678493,2073.0103863371637,137,false,true,P,false,146,146,15,
Inventos nazis: cinco grandes avances que cambiaron el mundo para siempre,http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,66,1022,1314,4920.34375,4986.34375,20,126.09123680890754,1029.1252511234966,2055.9027933193374,73,false,true,H2,false,146,146,22,
4/05Ecodiario.es - TodosAlgunos periodos de guerra alcanzan tal calado que terminan por cambiar la historia de la humanidad para siempre. Uno de los que mayor …,http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,243.484375,1022,1314,4994.34375,5237.828125,14,375.5515943249343,5620.745957499769,1965.5222442273357,160,false,true,DIV,false,146,146,0,
Algunos periodos de guerra alcanzan tal calado que terminan por cambiar la historia de la humanidad para siempre. Uno de los que mayor …,http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,292,45,1022,1314,5185.828125,5230.828125,12,81.3142054010245,957.7338487283406,2073.0103863371637,136,false,true,P,false,146,146,15,
Las noticias que deberías conocer a primera hora y los temas que marcan la jornada.,http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,290,42,1023,1313,2643,2685,13,92.69843580125827,693.5317562123597,2076.027470793295,83,false,true,P,false,145,145,21,
Un resumen de la jornada bursátil con todas las noticias que han ocurrido.,http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,290,42,1023,1313,2737,2779,13,98.17331613019904,654.8520109536199,2076.027470793295,74,false,true,P,false,145,145,21,
Entérese antes que nadie de la última hora informativa con nuestro servicio de alertas.,http://www.eleconomista.es/empresas-finanzas/noticias/9048522/04/18/Una-startup-canadiense-plantea-un-hyperloop-mas-barato-que-el-de-Elon-Musk.html,290,42,1023,1313,2831,2873,13,90.54280755532159,710.046730416386,2076.027470793295,87,false,true,P,false,145,145,21,
